data_point;region;gender;age_group;count_zab;count_hosp;count_severe;count_death
2022.03_13-10-2022;Мурманская область;F;18-59;1302;82;6;2
2022.03_13-10-2022;Ненецкий автономный округ;F;0-17;45;3;0;0
2022.03_13-10-2022;Ненецкий автономный округ;F;60+;76;7;1;0
2022.03_13-10-2022;Нижегородская область;F;0-17;1107;70;1;0
2022.03_13-10-2022;Новгородская область;F;18-59;1299;105;1;2
2022.03_13-10-2022;Новосибирская область;M;60+;2009;768;192;124
2022.03_13-10-2022;Оренбургская область;F;60+;3790;706;163;95
2022.03_13-10-2022;Пермский край;F;0-17;1751;80;1;0
2022.03_13-10-2022;Приморский край;M;18-59;3233;296;38;12
2022.03_13-10-2022;Республика Адыгея;F;0-17;303;13;0;0
2022.03_13-10-2022;Республика Адыгея;F;60+;977;250;42;26
2022.03_13-10-2022;Республика Бурятия;F;18-59;2987;182;15;3
2022.03_13-10-2022;Республика Дагестан;M;0-17;194;8;1;0
2022.03_13-10-2022;Республика Ингушетия;M;18-59;169;21;1;1
2022.04.B_13-10-2022;Ханты-Мансийский автономный округ - Югра;M;60-69;152;45;2;1
2022.04.B_13-10-2022;Челябинская область;M;80+;169;92;19;19
2022.04.B_13-10-2022;Чеченская Республика;F;40-49;45;1;0;0
2022.04.B_13-10-2022;Чувашская Республика;M;80+;51;43;19;13
2022.04.B_13-10-2022;Чувашская Республика;F;окт.19;65;12;1;1
2022.04.B_13-10-2022;Чувашская Республика;F;50-59;121;24;1;1
2022.04.B_13-10-2022;Чукотский автономный округ;M;окт.19;11;0;0;0
2022.04.B_13-10-2022;Чукотский автономный округ;F;20-29;11;2;0;0
2022.04.B_13-10-2022;Ямало-Ненецкий автономный округ;F;70-79;15;5;2;0
2022.04.B_13-10-2022;Ярославская область;M;20-29;102;9;3;1
2022.04.B_13-10-2022;Ярославская область;M;30-39;154;21;4;0
2022.04.B_13-10-2022;Ярославская область;F;0-9;77;12;3;0
2022.04.B_13-10-2022;Ярославская область;F;40-49;198;23;3;1
2022.04.B_13-10-2022;Ярославская область;F;60-69;397;77;17;5
2022.04_13-10-2022;Алтайский край;M;0-17;554;41;1;0
2022.04_13-10-2022;Алтайский край;M;60+;916;359;101;35
2022.04_13-10-2022;Алтайский край;F;18-59;1568;151;22;8
2022.04_13-10-2022;Амурская область;F;18-59;639;48;7;1
2022.04_13-10-2022;Владимирская область;F;0-17;231;20;0;0
2022.04_13-10-2022;Вологодская область;M;18-59;753;76;22;8
2022.04_13-10-2022;Вологодская область;F;0-17;474;54;1;0
2022.04_13-10-2022;Вологодская область;F;60+;878;168;42;23
2022.04_13-10-2022;Воронежская область;F;0-17;672;39;2;0
2022.04_13-10-2022;г. Москва;M;18-59;4285;226;133;49
2022.04_13-10-2022;г. Санкт-Петербург;F;0-17;774;168;1;0
2022.04_13-10-2022;Еврейская автономная область;F;60+;133;76;4;9
2022.04_13-10-2022;Забайкальский край;M;0-17;411;52;2;0
2022.04_13-10-2022;Ивановская область;M;18-59;630;60;4;2
2022.04_13-10-2022;Иркутская область;F;0-17;489;62;5;0
2022.04_13-10-2022;Кабардино-Балкарская Республика;M;18-59;259;28;3;0
2022.04_13-10-2022;Калининградская область;F;60+;316;136;27;15
2022.04_13-10-2022;Калужская область;M;18-59;450;54;9;4
2022.04_13-10-2022;Камчатский край;M;0-17;72;7;1;0
2022.04_13-10-2022;Кемеровская область;M;0-17;541;28;2;0
2022.04_13-10-2022;Кировская область;M;60+;845;388;54;40
2022.04_13-10-2022;Кировская область;F;18-59;1133;121;5;2
2022.04_13-10-2022;Красноярский край;F;0-17;232;46;4;0
2022.04_13-10-2022;Красноярский край;F;60+;1198;462;98;70
2022.04_13-10-2022;Курганская область;M;0-17;270;12;0;0
2022.04_13-10-2022;Курганская область;F;60+;976;272;64;27
2022.04_13-10-2022;Ленинградская область;F;0-17;247;10;0;0
2022.04_13-10-2022;Магаданская область;M;60+;11;7;2;1
2022.04_13-10-2022;Нижегородская область;M;60+;1245;535;97;72
2022.04_13-10-2022;Нижегородская область;F;18-59;1794;208;19;8
2022.04_13-10-2022;Новгородская область;M;0-17;65;17;0;0
2022.04_13-10-2022;Новосибирская область;M;60+;546;268;51;27
2022.04_13-10-2022;Новосибирская область;F;18-59;1070;113;9;3
2022.04_13-10-2022;Оренбургская область;M;18-59;636;62;17;3
2022.04_13-10-2022;Орловская область;M;60+;492;227;96;37
2022.04_13-10-2022;Пермский край;M;0-17;310;24;1;1
2022.04_13-10-2022;Пермский край;M;60+;658;256;45;26
2022.04_13-10-2022;Пермский край;F;18-59;1217;100;8;3
2022.04_13-10-2022;Псковская область;M;18-59;371;56;6;3
2022.04_13-10-2022;Республика Алтай;M;60+;57;32;11;4
2022.03.B_13-10-2022;Республика Коми;M;60-69;766;208;24;9
2022.03.B_13-10-2022;Республика Крым;M;30-39;585;52;4;4
2022.03.B_13-10-2022;Республика Крым;F;40-49;720;42;3;2
2022.03.B_13-10-2022;Республика Крым;F;60-69;1190;241;26;10
2022.03.B_13-10-2022;Республика Крым;F;80+;580;298;68;47
2022.03.B_13-10-2022;Республика Марий Эл;M;60-69;84;30;6;0
2022.03.B_13-10-2022;Республика Марий Эл;M;80+;26;14;5;1
2022.03.B_13-10-2022;Республика Марий Эл;F;20-29;28;3;0;0
2022.03.B_13-10-2022;Республика Марий Эл;F;70-79;98;33;6;0
2022.03.B_13-10-2022;Республика Мордовия;M;20-29;129;4;1;0
2022.03.B_13-10-2022;Республика Мордовия;M;30-39;251;8;1;0
2022.03.B_13-10-2022;Республика Мордовия;F;0-9;288;21;5;0
2022.03.B_13-10-2022;Республика Мордовия;F;40-49;457;16;1;0
2022.03.B_13-10-2022;Республика Мордовия;F;60-69;776;152;18;8
2022.03.B_13-10-2022;Республика Саха (Якутия);M;окт.19;1707;49;3;0
2022.03.B_13-10-2022;Республика Саха (Якутия);F;20-29;782;123;2;1
2022.03.B_13-10-2022;Республика Саха (Якутия);F;70-79;677;253;37;7
2022.03.B_13-10-2022;Республика Татарстан;F;30-39;1251;132;6;2
2022.03.B_13-10-2022;Республика Тыва;M;30-39;14;3;0;0
2022.03.B_13-10-2022;Республика Тыва;F;40-49;36;14;1;0
2022.03.B_13-10-2022;Республика Тыва;F;60-69;20;10;3;1
2022.03.B_13-10-2022;Республика Тыва;F;80+;9;6;3;0
2022.03.B_13-10-2022;Республика Хакасия;F;70-79;226;102;24;12
2022.03.B_13-10-2022;Ростовская область;M;окт.19;1066;44;2;2
2022.03.B_13-10-2022;Ростовская область;F;0-9;1116;68;1;0
2022.03.B_13-10-2022;Ростовская область;F;70-79;2260;619;141;50
2022.03.B_13-10-2022;Рязанская область;M;80+;189;53;15;14
2022.03.B_13-10-2022;Рязанская область;F;окт.19;431;9;0;0
2022.03.B_13-10-2022;Самарская область;M;30-39;1456;91;13;10
2022.03.B_13-10-2022;Самарская область;F;0-9;1059;87;2;0
2022.03.B_13-10-2022;Сахалинская область;F;окт.19;91;9;0;0
2022.03.B_13-10-2022;Сахалинская область;F;50-59;246;18;3;2
2022.03.B_13-10-2022;Свердловская область;F;30-39;4849;251;14;5
2022.03.B_13-10-2022;Свердловская область;F;70-79;3928;650;53;61
2022.03.B_13-10-2022;Смоленская область;M;40-49;349;21;3;2
2022.03.B_13-10-2022;Ставропольский край;M;окт.19;387;14;0;0
2022.03.B_13-10-2022;Ставропольский край;M;50-59;503;107;17;6
2022.03.B_13-10-2022;Ставропольский край;M;80+;248;125;32;24
2022.03.B_13-10-2022;Ставропольский край;F;20-29;450;39;2;0
2022.03.B_13-10-2022;Ставропольский край;F;70-79;708;219;26;15
2022.03.B_13-10-2022;Тверская область;F;0-9;374;22;0;0
2022.03.B_13-10-2022;Томская область;M;30-39;743;49;4;3
2022.03.B_13-10-2022;Томская область;M;40-49;685;64;11;8
2022.03.B_13-10-2022;Томская область;F;0-9;682;43;1;0
2022.03.B_13-10-2022;Томская область;F;60-69;1311;206;29;16
2022.03.B_13-10-2022;Тульская область;M;40-49;670;49;12;5
2022.03.B_13-10-2022;Тульская область;M;60-69;836;171;47;22
2022.03.B_13-10-2022;Тульская область;M;80+;252;106;54;45
2022.03.B_13-10-2022;Тульская область;F;70-79;1002;241;51;35
2022.03.B_13-10-2022;Тюменская область;M;0-9;973;101;1;0
2022.03.B_13-10-2022;Тюменская область;M;40-49;828;55;15;5
2022.03.B_13-10-2022;Тюменская область;M;60-69;1259;231;50;17
2022.03.B_13-10-2022;Удмуртская Республика;M;окт.19;526;13;1;0
2022.03.B_13-10-2022;Ульяновская область;M;30-39;804;27;1;0
2022.06.B_02-09-2022;г. Санкт-Петербург;M;20-29;296;48;6;2
2022.06.B_02-09-2022;г. Севастополь;M;40-49;16;3;1;0
2022.06.B_02-09-2022;г. Севастополь;F;окт.19;28;8;0;0
2022.06.B_02-09-2022;Еврейская автономная область;M;окт.19;13;1;0;0
2022.06.B_02-09-2022;Еврейская автономная область;M;30-39;16;4;0;1
2022.06.B_02-09-2022;Забайкальский край;M;окт.19;35;16;0;0
2022.06.B_02-09-2022;Забайкальский край;F;80+;29;17;3;1
2022.06.B_02-09-2022;Иркутская область;F;80+;106;79;18;9
2022.06.B_02-09-2022;Кабардино-Балкарская Республика;M;0-9;129;34;6;0
2022.06.B_02-09-2022;Кабардино-Балкарская Республика;M;60-69;58;9;4;0
2022.06.B_02-09-2022;Калининградская область;M;20-29;39;3;0;0
2022.06.B_02-09-2022;Калининградская область;F;50-59;43;4;0;0
2022.06.B_02-09-2022;Калужская область;M;30-39;58;17;2;2
2022.06.B_02-09-2022;Калужская область;M;40-49;53;19;1;1
2022.06.B_02-09-2022;Камчатский край;M;окт.19;14;5;0;0
2022.06.B_02-09-2022;Камчатский край;F;80+;9;5;1;1
2022.06.B_02-09-2022;Карачаево-Черкесская Республика;M;40-49;9;0;0;0
2022.06.B_02-09-2022;Кемеровская область;M;40-49;143;67;10;8
2022.06.B_02-09-2022;Кемеровская область;F;0-9;124;6;1;0
2022.06.B_02-09-2022;Кемеровская область;F;окт.19;73;3;2;1
2022.06.B_02-09-2022;Кировская область;M;70-79;73;40;8;6
2022.06.B_02-09-2022;Кировская область;F;60-69;165;56;9;5
2022.06.B_02-09-2022;Костромская область;M;80+;9;6;4;4
2022.06.B_02-09-2022;Краснодарский край;M;40-49;100;26;7;2
2022.06.B_02-09-2022;Краснодарский край;F;окт.19;25;1;0;0
2022.06.B_02-09-2022;Краснодарский край;F;30-39;141;21;0;0
2022.06.B_02-09-2022;Красноярский край;F;20-29;106;14;0;0
2022.06.B_02-09-2022;Красноярский край;F;80+;136;109;33;24
2022.06.B_02-09-2022;Курганская область;M;40-49;79;3;1;1
2022.06.B_02-09-2022;Курганская область;F;окт.19;53;1;0;0
2022.06.B_02-09-2022;Курская область;M;окт.19;25;6;1;0
2022.06.B_02-09-2022;Курская область;M;30-39;92;20;1;0
2022.06.B_02-09-2022;Ленинградская область;F;70-79;129;44;5;4
2022.06.B_02-09-2022;Липецкая область;M;50-59;76;19;0;0
2022.06.B_02-09-2022;Липецкая область;F;окт.19;23;4;0;0
2022.06.B_02-09-2022;Липецкая область;F;80+;68;18;2;1
2022.06.B_02-09-2022;Магаданская область;M;30-39;1;0;0;0
2022.06.B_02-09-2022;Магаданская область;M;70-79;1;1;0;0
2022.06.B_02-09-2022;Московская область;M;50-59;420;77;10;5
2022.06.B_02-09-2022;Московская область;F;0-9;1197;101;11;0
2022.06.B_02-09-2022;Московская область;F;60-69;759;104;11;14
2022.06.B_02-09-2022;Московская область;F;80+;461;179;34;46
2022.06.B_02-09-2022;Мурманская область;M;50-59;32;16;6;3
2022.06.B_02-09-2022;Мурманская область;M;70-79;14;4;1;0
2022.06.B_02-09-2022;Мурманская область;F;0-9;1;0;0;0
2022.06.B_02-09-2022;Мурманская область;F;20-29;23;1;0;0
2022.06.B_02-09-2022;Мурманская область;F;60-69;39;16;2;0
2022.06.B_02-09-2022;Ненецкий автономный округ;M;40-49;2;0;0;0
2022.06.B_02-09-2022;Нижегородская область;F;30-39;162;18;1;0
2022.06.B_02-09-2022;Нижегородская область;F;70-79;264;123;12;7
2022.06.B_02-09-2022;Новгородская область;F;30-39;70;5;0;0
2022.06.B_02-09-2022;Новосибирская область;M;40-49;99;43;10;5
2022.06.B_02-09-2022;Новосибирская область;M;50-59;73;30;9;2
2022.03_13-10-2022;Республика Коми;M;18-59;2506;249;35;7
2022.03_13-10-2022;Республика Крым;M;60+;1516;562;115;74
2022.03_13-10-2022;Республика Мордовия;F;18-59;1675;109;10;3
2022.03_13-10-2022;Республика Саха (Якутия);F;18-59;4882;471;25;6
2022.03_13-10-2022;Республика Северная Осетия - Алания;F;60+;340;53;13;13
2022.03_13-10-2022;Республика Тыва;M;60+;34;16;3;1
2022.03_13-10-2022;Ростовская область;F;18-59;9276;398;63;18
2022.03_13-10-2022;Рязанская область;F;0-17;696;30;0;0
2022.03_13-10-2022;Саратовская область;M;0-17;2287;204;19;1
2022.03_13-10-2022;Сахалинская область;F;0-17;164;19;1;0
2022.03_13-10-2022;Сахалинская область;F;60+;783;217;31;24
2022.03_13-10-2022;Свердловская область;F;0-17;4634;248;11;0
