data_point;region;vac_interval_group;vaccine;ppv_18_59;ppv_60;ppv_total
2022.05_01-07-2022;Республика Адыгея;165_195_days;AllVaccines;0.077154715097048;0.08316517314920191;0.07889596626502018
2022.05_01-07-2022;Республика Адыгея;165_195_days;CoviVac;0.0014042314173375772;0.0008702887254573798;0.0012495463121760114
2022.05_01-07-2022;Республика Адыгея;165_195_days;EpiVacCorona;0.001981526555576359;0.0021231219456213;0.00202254724587248
2022.05_01-07-2022;Республика Адыгея;165_195_days;SputnikLite;0.031673219746614245;0.04329447318841273;0.03503993838157432
2022.05_01-07-2022;Республика Адыгея;165_195_days;SputnikV;0.042095737377519815;0.036877289289710506;0.04058393432539738
2022.05_01-07-2022;Республика Адыгея;21_45_days;AllVaccines;0.004002059539412095;0.00669452865736446;0.0047820774607889045
2022.05_01-07-2022;Республика Адыгея;21_45_days;CoviVac;1.560257130375086e-05;9.563612367663515e-06;1.3853063327893698e-05
2022.05_01-07-2022;Республика Адыгея;21_45_days;EpiVacCorona;7.80128565187543e-06;3.825444947065406e-05;1.6623675993472438e-05
2022.05_01-07-2022;Республика Адыгея;21_45_days;SputnikLite;0.002734350620982338;0.004102789705727647;0.0031307923121039753
2022.05_01-07-2022;Республика Адыгея;21_45_days;SputnikV;0.001244305061474131;0.0025439208897984947;0.0016208084093635626
2022.05_01-07-2022;Республика Адыгея;45_75_days;AllVaccines;0.0084292891468514;0.01382898348364144;0.009993599884742512
2022.05_01-07-2022;Республика Адыгея;45_75_days;CoviVac;6.631092804094115e-05;9.563612367663515e-06;4.987102798041731e-05
2022.05_01-07-2022;Республика Адыгея;45_75_days;EpiVacCorona;3.510578543343943e-05;8.607251130897163e-05;4.987102798041731e-05
2022.05_01-07-2022;Республика Адыгея;45_75_days;SputnikLite;0.005016226674155901;0.008779396153515105;0.0061064303149355416
2022.05_01-07-2022;Республика Адыгея;45_75_days;SputnikV;0.0033116457592211198;0.0049539512064497;0.003787427513846137
2022.05_01-07-2022;Республика Адыгея;75_90_days;AllVaccines;0.012645884041690071;0.013982001281524057;0.013032961978882391
2022.05_01-07-2022;Республика Адыгея;75_90_days;CoviVac;7.411221369281657e-05;3.825444947065406e-05;6.372409130831101e-05
2022.05_01-07-2022;Республика Адыгея;75_90_days;EpiVacCorona;0.00015602571303750858;0.00015301779788261623;0.0001551543092724094
2022.05_01-07-2022;Республика Адыгея;75_90_days;SputnikLite;0.0055272108843537416;0.005508640723774184;0.005521831042498428
2022.05_01-07-2022;Республика Адыгея;75_90_days;SputnikV;0.006888535230606004;0.008282088310396602;0.007292252535803242
2022.05_01-07-2022;Республика Адыгея;90_105_days;AllVaccines;0.015126692878986457;0.01753010146992722;0.01582296893312018
2022.05_01-07-2022;Республика Адыгея;90_105_days;CoviVac;0.00011311864195219372;8.607251130897163e-05;0.0001052832812919921
2022.05_01-07-2022;Республика Адыгея;90_105_days;EpiVacCorona;0.00031595206890095486;0.0004303625565448581;0.0003490971958629212
2022.05_01-07-2022;Республика Адыгея;90_105_days;SputnikLite;0.009494164638332397;0.009085431749280339;0.009375753260318455
2022.05_01-07-2022;Республика Адыгея;90_105_days;SputnikV;0.005203457529800911;0.007928234652793053;0.005992835195646813
2022.05_01-07-2022;Республика Алтай;105_165_days;AllVaccines;0.1611295964508148;0.1780465065262696;0.16514400239461732
2022.05_01-07-2022;Республика Алтай;105_165_days;CoviVac;0.0022694309359269685;0.0015081715476582208;0.0020887830398625697
2022.05_01-07-2022;Республика Алтай;105_165_days;EpiVacCorona;0.004061086937974576;0.0043874081386420976;0.004138523406082849
2022.05_01-07-2022;Республика Алтай;105_165_days;SputnikLite;0.10532377783465574;0.11974882088406275;0.10874686031832793
2022.05_01-07-2022;Республика Алтай;105_165_days;SputnikV;0.049475300742257484;0.052402105955906546;0.05016983563034397
2022.05_01-07-2022;Республика Алтай;165_195_days;AllVaccines;0.08527429400221824;0.1311286607436657;0.09615559806868908
2022.05_01-07-2022;Республика Алтай;165_195_days;CoviVac;4.2658476239228734e-05;0.00016452780519907864;7.157823501086687e-05
2022.05_01-07-2022;Республика Алтай;165_195_days;EpiVacCorona;0.0012968176776725535;0.0013984863441921685;0.0013209437915641796
2022.05_01-07-2022;Республика Алтай;165_195_days;SputnikLite;0.06259704803344425;0.09657782165185916;0.07066073218027304
2022.05_01-07-2022;Республика Алтай;165_195_days;SputnikV;0.021337769814862212;0.03298782494241527;0.024102343861840993
2022.05_01-07-2022;Республика Алтай;21_45_days;AllVaccines;0.013113215595938914;0.023609740046067786;0.015604055232368979
2022.05_01-07-2022;Республика Алтай;21_45_days;CoviVac;0.0014930466683730056;0.002605023582318745;0.0017569203139030961
2022.05_01-07-2022;Республика Алтай;21_45_days;EpiVacCorona;0.00228649432642266;0.0018098058571898651;0.002173375499420867
2022.05_01-07-2022;Республика Алтай;21_45_days;SputnikLite;0.002465659926627421;0.003893824723044861;0.0028045653899712386
2022.05_01-07-2022;Республика Алтай;21_45_days;SputnikV;0.006868014674515826;0.015301085883514315;0.008869194029073778
2022.05_01-07-2022;Республика Алтай;45_75_days;AllVaccines;0.021243921167135908;0.02566633761105627;0.022293366649748174
2022.05_01-07-2022;Республика Алтай;45_75_days;CoviVac;0.001211500725194096;0.0005758473181967752;0.0010606593006155728
2022.05_01-07-2022;Республика Алтай;45_75_days;EpiVacCorona;0.001552768535107926;0.0011516946363935505;0.0014575931493121983
2022.05_01-07-2022;Республика Алтай;45_75_days;SputnikLite;0.0087279242385462;0.009240978392014917;0.008849672692252631
2022.05_01-07-2022;Республика Алтай;45_75_days;SputnikV;0.009751727668287689;0.014697817264451025;0.010925441507567772
2022.05_01-07-2022;Республика Алтай;75_90_days;AllVaccines;0.02056138554730825;0.021470878578479763;0.02077720948997254
2022.05_01-07-2022;Республика Алтай;75_90_days;CoviVac;0.0008872963057759577;0.0003564769112646704;0.000761332136024675
2022.05_01-07-2022;Республика Алтай;75_90_days;EpiVacCorona;0.0012968176776725535;0.0006855325216628277;0.0011517588724475852
2022.05_01-07-2022;Республика Алтай;75_90_days;SputnikLite;0.007064243665216278;0.003976088625644401;0.0063314202423248615
2022.05_01-07-2022;Республика Алтай;75_90_days;SputnikV;0.01131302789864346;0.016452780519907863;0.01253269823917542
2022.05_01-07-2022;Республика Алтай;90_105_days;AllVaccines;0.028922446890197084;0.02832620379510804;0.0287809575866422
2022.05_01-07-2022;Республика Алтай;90_105_days;CoviVac;0.0006484088388362768;0.0006581112207963146;0.0006507112273715171
2022.05_01-07-2022;Республика Алтай;90_105_days;EpiVacCorona;0.00108352529647641;0.001288801140726116;0.0011322375356264396
2022.05_01-07-2022;Республика Алтай;90_105_days;SputnikLite;0.015954270113471548;0.011791159372600637;0.014966358229544893
2022.05_01-07-2022;Республика Алтай;90_105_days;SputnikV;0.011236242641412849;0.014588132060984972;0.012031650594099351
2022.05_01-07-2022;Республика Башкортостан;105_165_days;AllVaccines;0.14318221866024558;0.1431437196651469;0.14317143596764284
2022.05_01-07-2022;Республика Башкортостан;105_165_days;CoviVac;0.003929852117343676;0.0025084092638703996;0.003531738314579392
2022.05_01-07-2022;Республика Башкортостан;105_165_days;EpiVacCorona;0.0049182410076736545;0.007086083731666885;0.005525404432172207
2022.05_01-07-2022;Республика Башкортостан;105_165_days;SputnikLite;0.04825350341374317;0.05564024215001253;0.05032236087159786
2022.05_01-07-2022;Республика Башкортостан;105_165_days;SputnikV;0.08608062212148507;0.07790898451959709;0.0837919323492934
2022.05_01-07-2022;Республика Башкортостан;165_195_days;AllVaccines;0.13289045162663765;0.11934257145287708;0.12909599862967652
2022.05_01-07-2022;Республика Башкортостан;165_195_days;CoviVac;0.0003689687034037251;0.00022761917243186943;0.00032937991574571226
2022.05_01-07-2022;Республика Башкортостан;165_195_days;EpiVacCorona;0.003526446334955603;0.00424774162694827;0.0037284647354206726
2022.05_01-07-2022;Республика Башкортостан;165_195_days;SputnikLite;0.014046750347277816;0.02281020009794522;0.016501193237505134
2022.05_01-07-2022;Республика Башкортостан;165_195_days;SputnikV;0.11494828624100052;0.09205701055555172;0.108536960741005
2022.05_01-07-2022;Республика Башкортостан;21_45_days;AllVaccines;0.01066163020659564;0.01745770077045641;0.012565054948168545
2022.05_01-07-2022;Республика Башкортостан;21_45_days;CoviVac;0.001007619986386173;0.001305936262033352;0.001091171587939608
2022.05_01-07-2022;Республика Башкортостан;21_45_days;EpiVacCorona;0.0010671022137227735;0.0023348209050966;0.0014221613761962962
2022.05_01-07-2022;Республика Башкортостан;21_45_days;SputnikLite;0.0026816198128590736;0.0019704003108496175;0.002482423411925163
2022.05_01-07-2022;Республика Башкортостан;21_45_days;SputnikV;0.00590528819362762;0.01184654329247684;0.007569298572107478
2022.05_01-07-2022;Республика Башкортостан;45_75_days;AllVaccines;0.023280807097795043;0.03205866596771487;0.02573928565449045
2022.05_01-07-2022;Республика Башкортостан;45_75_days;CoviVac;0.0004119032434361586;0.0003954595723058742;0.000407297745276956
2022.05_01-07-2022;Республика Башкортостан;45_75_days;EpiVacCorona;0.0025537106623457822;0.004884615473045521;0.0032065440673622173
2022.05_01-07-2022;Республика Башкортостан;45_75_days;SputnikLite;0.006193307399678528;0.005492749524643799;0.005997097077888208
2022.05_01-07-2022;Республика Башкортостан;45_75_days;SputnikV;0.014121885792334575;0.02128584139771967;0.016128346763963068
2022.05_01-07-2022;Республика Башкортостан;75_90_days;AllVaccines;0.0179971752650537;0.022285986246283945;0.01919837364239451
2022.05_01-07-2022;Республика Башкортостан;75_90_days;CoviVac;0.00011359763716914689;6.782591501757726e-05;0.00010077801918710453
2022.05_01-07-2022;Республика Башкортостан;75_90_days;EpiVacCorona;0.000894022349217026;0.001395604420870149;0.0010345040755532489
2022.05_01-07-2022;Республика Башкортостан;75_90_days;SputnikLite;0.004743819438791893;0.0035671832932125803;0.004414270425096496
2022.05_01-07-2022;Республика Башкортостан;75_90_days;SputnikV;0.012245735839875633;0.01725537261718364;0.013648821122557662
2022.05_01-07-2022;Республика Башкортостан;90_105_days;AllVaccines;0.019926098922969173;0.025419773438452007;0.02146475216334668
2022.05_01-07-2022;Республика Башкортостан;90_105_days;CoviVac;0.00016234622949763905;8.966815883679705e-05;0.00014199075546809296
2022.05_01-07-2022;Республика Башкортостан;90_105_days;EpiVacCorona;0.0008381180002164616;0.0017956623602958589;0.0011063043895427832
2022.05_01-07-2022;Республика Башкортостан;90_105_days;SputnikLite;0.00805961818671337;0.007057343937167912;0.007778903973036567
2022.05_01-07-2022;Республика Башкортостан;90_105_days;SputnikV;0.010866016506541704;0.01647709898215144;0.012437553045299237
2022.05_01-07-2022;Республика Бурятия;105_165_days;AllVaccines;0.15314949886793566;0.1916934895376661;0.16262415716353634
2022.05_01-07-2022;Республика Бурятия;105_165_days;CoviVac;0.0018824718090166897;0.0017988765506824983;0.001861922911663647
2022.05_01-07-2022;Республика Бурятия;105_165_days;EpiVacCorona;0.002690035621307885;0.004983680003620381;0.0032538458650432666
2022.05_01-07-2022;Республика Бурятия;105_165_days;SputnikLite;0.06402432278952454;0.09681123675591281;0.07208381017007602
2022.05_01-07-2022;Республика Бурятия;105_165_days;SputnikV;0.08455266864808655;0.0880996962274504;0.08542457821675341
2022.05_01-07-2022;Республика Бурятия;165_195_days;AllVaccines;0.0846245750149344;0.10148379031208811;0.088768808689159
2022.05_01-07-2022;Республика Бурятия;165_195_days;CoviVac;0.001189220682483609;0.0007467034738682069;0.0010804436910848796
2022.05_01-07-2022;Республика Бурятия;165_195_days;EpiVacCorona;0.0016925652504185319;0.002692657981524746;0.0019384021948163732
2022.05_01-07-2022;Республика Бурятия;165_195_days;SputnikLite;0.02676391849136755;0.04355770264231207;0.030892068264017608
2022.05_01-07-2022;Республика Бурятия;165_195_days;SputnikV;0.05497887059066471;0.054486726214383094;0.05485789453924013
